"who","color","heading","xcor","ycor","in.bounds.","adaptive.","this.district.act","pref.d1","pref.d2","pref.d3","this.act.sal.d1","this.act.sal.d2","this.act.sal.d3"
"4050","0","18","-10.1986258","-5.604595927","TRUE","TRUE","176","-10.198625802297753","-5.60459592664213","-1.1110914437601482","0.2811754212766924","0.024164712673875734","0.6946598660494318"
"4051","0","175","1.306187002","2.407134269","TRUE","TRUE","176","1.3061870018984965","2.4071342686669768","0.6714231762996703","0.2970409189021324","0.7029590088181862","7.227968139955527E-8"
"4052","0","183","-6.584548831","1.215278367","TRUE","TRUE","176","-6.584548830959447","1.2152783671251657","6.1687667454110855","0.5461601001422142","0.45374490506291626","9.499479486955583E-5"
"4053","0","144","-11.75835584","2.834261641","TRUE","TRUE","176","-11.75835584163882","2.834261640658787","-6.78265549533061","0.28112641150138684","0.012995115399515962","0.7058784730990971"
"4054","0","100","1.186815745","0.729234115","TRUE","TRUE","176","1.186815744710486","0.7292341151858446","11.13528955454186","0.9190705221989136","0.08092436435081599","5.113450270485152E-6"
"4055","105","354","-3.337860436","-4.081853086","TRUE","TRUE","176","-3.337860436295453","-4.0818530859473166","4.244520530903076","0.8711286056132362","0.12887139438670095","6.276488523857893E-14"
"4056","0","245","-7.379135173","-3.471878507","TRUE","TRUE","176","-7.379135173351857","-3.471878507423556","9.731648193194417","0.28212840012339263","0.7175044973838389","3.6710249276843447E-4"
"4057","105","43","5.597929324","6.565082569","TRUE","TRUE","176","5.597929323984976","6.565082569026417","3.284958638619187","0.2997342044185828","0.6951018595544379","0.005163936026979234"
"4058","0","345","6.149969565","-3.33090064","TRUE","TRUE","177","6.149969564586036","-3.330900640425839","-5.29881246533538","0.686861793513588","0.03067884405201087","0.28245936243440123"
"4059","15","16","-5.960442728","-7.310065233","TRUE","TRUE","177","-5.960442727674621","-7.310065233491744","7.486037858184756","0.29365461670062915","0.7063447946518028","5.886475680827164E-7"
"4060","15","310","-1.938681117","-9.853820407","TRUE","TRUE","177","-1.9386811168308373","-9.85382040748119","2.7740690152034166","0.28774166624064595","0.712257988803389","3.449559652008432E-7"
"4061","0","355","-4.577294992","-12.59047937","TRUE","TRUE","177","-4.577294991995243","-12.590479372133853","7.250146167832828","0.7645296089166794","0.007776020524680671","0.22769437055864"
"4062","0","45","0.051474254","5.903512013","TRUE","TRUE","177","0.05147425410448747","5.903512012877521","10.073827066669168","0.6117389737474382","0.38370127088364603","0.004559755368915867"
"4063","0","33","4.741369534","-8.317782009","TRUE","TRUE","177","4.7413695338636","-8.317782008625413","-8.210096062288684","0.681424359731457","0.3163714485767117","0.002204191691831298"
"4064","0","81","-5.7191755","6.558835453","TRUE","TRUE","177","-5.719175500404509","6.558835453303792","10.947774843061309","0.30226297700128363","0.6976932601870485","4.376281166796715E-5"
"4065","0","127","-0.701247547","-5.37042889","TRUE","TRUE","177","-0.7012475472981001","-5.370428890124565","18.254354423329634","0.8573392771367534","0.14264080052985914","1.9922333387362635E-5"
"4066","0","209","-2.532467527","-12.25009316","TRUE","TRUE","177","-2.5324675274495183","-12.250093157593934","4.243870150048497","0.5295488987291445","0.47043300322922077","1.809804163469764E-5"
"4067","0","33","-5.299609403","-12.49594268","TRUE","TRUE","177","-5.299609402780642","-12.495942681692691","3.8448682869714226","0.632438622307799","0.36625883591059505","0.0013025417816057694"
"4068","0","127","-0.024049868","15.10401665","TRUE","TRUE","178","-0.024049868182776768","15.104016650653122","21.186873043729257","0.8352231138832017","0.16471873390899783","5.815220780039E-5"
"4069","0","211","-4.60293518","2.707253118","TRUE","TRUE","178","-4.602935179872004","2.7072531178325123","-0.2106496161948206","0.4349093824362742","0.5465646157666425","0.01852600179708323"
"4070","0","257","1.927961169","3.416616265","TRUE","TRUE","178","1.9279611687229248","3.4166162645875477","5.680034223131438","0.6051909523842475","0.3153829000395855","0.07942614757616699"
"4071","0","109","-7.47468019","16.11359404","TRUE","TRUE","178","-7.47468019023583","16.113594035539172","-2.8055597628727096","0.3935493256686105","0.5466565095766591","0.05979416475473043"
"4072","0","245","2.519264037","2.496083009","TRUE","TRUE","178","2.5192640371910504","2.4960830089820627","4.317658275870212","0.930355121654456","0.06964487579889975","2.5466442749442074E-9"
"4073","0","195","-8.573908547","11.07914739","TRUE","TRUE","178","-8.573908546986814","11.079147388658054","5.205935901253829","0.30274526953574804","0.668075664092122","0.029179066372129994"
"4074","0","168","3.474005294","6.719208669","TRUE","TRUE","178","3.474005293756639","6.719208668642443","10.25813933074102","0.684157452553538","0.022967102386267164","0.29287544506019486"
"4075","15","276","8.738136672","8.607453059","TRUE","TRUE","178","8.738136671631832","8.607453059427844","6.383413336475416","0.9317546852954893","0.0025712472571844673","0.06567406744732615"
"4076","0","288","1.974521843","12.29721113","TRUE","TRUE","178","1.9745218432723828","12.297211126125294","9.37830178457298","0.5509083860915787","0.44668689546904533","0.002404718439376035"
"4077","0","134","-10.67387155","7.318102133","TRUE","TRUE","178","-10.67387155243861","7.318102133148722","3.9912009176523555","0.28811437695575665","0.711885623032615","1.1628089291508736E-11"
"4078","0","84","6.441769771","-5.106601757","TRUE","TRUE","179","6.441769771039107","-5.106601757406895","-9.277195577029879","0.9763996503677935","0.023600349315449326","3.16757249088013E-10"
"4079","0","323","7.619878416","-8.747729777","TRUE","TRUE","179","7.619878415976292","-8.747729776556916","-1.0728907458943504","0.3105684448271769","0.6891551626885325","2.7639248429081034E-4"
"4080","0","84","1.726289237","-14.79717773","TRUE","TRUE","179","1.7262892370626268","-14.797177734924071","3.9045966418560973","0.696902120349885","0.3030978015033582","7.814675696681446E-8"
"4081","0","141","-11.46253576","-5.458042391","TRUE","TRUE","179","-11.462535764540025","-5.458042390538351","-3.6606386300569196","0.5323233608007413","0.3066782391302114","0.16099840006904736"
"4082","0","235","11.36140944","2.765355185","TRUE","TRUE","179","11.361409437474126","2.7653551850264977","5.703972633210203","0.5761683069588609","0.4235145973090523","3.1709573208678755E-4"
"4083","0","303","7.355842236","-8.60509377","TRUE","TRUE","179","7.355842236259304","-8.605093770301062","6.730279123836016","0.4172535369263729","0.5334825882068688","0.049263874866758185"
"4084","0","306","2.712328451","2.217374176","TRUE","TRUE","179","2.7123284505286205","2.217374176103739","7.342607168422925","0.6011337637841528","0.29999941567836924","0.09886682053747779"
"4085","15","2","5.099137706","-9.584357936","TRUE","TRUE","179","5.099137705858588","-9.5843579356218","3.8167256707414734","0.2811473389225625","0.7188412985102136","1.1362567223835837E-5"
"4086","15","230","10.49861019","-7.497221062","TRUE","FALSE","179","10.498610187155279","-7.497221062315484","-6.065838629320899","0.3566951670193929","0.6429228727254924","3.8196025511477553E-4"
"4087","15","197","5.868308833","-12.19499172","TRUE","TRUE","179","5.86830883337827","-12.194991724059829","-2.6186475739663932","0.28408265549197564","0.530825932130928","0.18509141237709625"
"4088","15","49","2.521074307","3.756653136","TRUE","TRUE","180","2.521074306930241","3.7566531358386914","3.2606399846955503","0.9960194815105463","0.003980485034059844","3.345539391524201E-8"
"4089","0","103","12.58652187","-5.248471858","TRUE","TRUE","180","12.586521870547202","-5.248471858370426","-5.041607037903779","0.2813847164925574","0.04322587344059684","0.6753894100668458"
"4090","0","139","0.173222005","-7.962496089","TRUE","TRUE","180","0.17322200505757568","-7.962496089218013","1.2267151621168857","0.6673401872550515","0.3270697487575251","0.005590063987423489"
"4091","0","64","9.252324294","-1.143318077","TRUE","TRUE","180","9.252324293664303","-1.1433180766095696","2.8448084834656497","0.8903030012956087","0.10969699869329512","1.1096328161443599E-11"
"4092","0","273","5.876698729","-3.023723977","TRUE","TRUE","180","5.876698729067626","-3.0237239766474646","-3.31344553105954","0.2822286101261214","0.40283509047059834","0.3149362994032802"
"4093","0","249","-0.023904023","-4.494969641","TRUE","TRUE","180","-0.023904022993932905","-4.494969641373554","-5.759971911410171","0.3344419362471784","0.5386755213963577","0.12688254235646404"
"4094","0","129","-0.081103392","-0.446045101","TRUE","TRUE","180","-0.0811033919801214","-0.4460451006599646","12.126885644140817","0.41204065788503247","0.5877357548364107","2.2358727855660324E-4"
"4095","15","14","16.20280393","-4.886445592","TRUE","TRUE","180","16.20280393127176","-4.886445592203719","6.049025056785049","0.38813082191357784","0.6045106613039299","0.007358516782492301"
"4096","0","313","9.088847007","-19.44028508","TRUE","TRUE","180","9.088847006994069","-19.44028507626451","-3.7106560323505544","0.49687694882614836","0.29669070993161933","0.20643234124223223"
"4097","15","21","10.37130009","-5.806913442","TRUE","TRUE","180","10.371300092997537","-5.806913442292343","0.7742326967073034","0.674424729543799","0.3239685533833642","0.0016067170728368424"
"4098","0","62","2.841148794","1.093260685","TRUE","TRUE","181","2.8411487936401265","1.0932606852139601","-0.2741532776666493","0.7040653228168346","0.2959346771781548","5.010575178446921E-12"
"4099","0","131","-16.78801455","-9.179924327","TRUE","FALSE","181","-16.788014549516905","-9.179924327413083","11.385659987601807","0.2813272373761458","0.718672762622877","9.77140512265501E-13"
"4100","0","10","-12.90829567","0.417562113","TRUE","TRUE","181","-12.908295673220497","0.4175621129823135","-0.2783096055178227","0.3051605077342239","0.1222694236402445","0.5725700686255317"
"4101","0","169","-8.398936268","0.475595073","TRUE","FALSE","181","-8.398936268397588","0.4755950725202638","4.731617381974223","0.35729269040956346","0.6226442232797614","0.02006308631067502"
"4102","0","62","-10.95214851","-9.445427208","TRUE","TRUE","181","-10.952148506338999","-9.445427207661313","-4.117492193115233","0.6142188397665663","0.3856914160764177","8.974415701594475E-5"
"4103","105","247","-24.82101543","-3.807636486","TRUE","TRUE","181","-24.821015432885233","-3.8076364858890703","-6.048178352723093","0.8844589167881078","0.11554108320664927","5.24311130330298E-12"
"4104","0","37","-8.003723169","1.78699871","TRUE","TRUE","181","-8.003723169413064","1.7869987104110994","15.685789750825203","0.6572648736196905","0.021408980294234867","0.3213261460860747"
"4105","0","13","1.047687183","-1.723637955","TRUE","TRUE","181","1.0476871830621715","-1.7236379548304934","-0.15434138990356083","0.2876918993887297","0.7123081005523267","5.894369349155773E-11"
"4106","0","220","-5.826825961","1.792425879","TRUE","TRUE","181","-5.826825960554865","1.7924258793408887","-3.5831596758336364","0.6140365057388664","0.2803472664735873","0.10561622778754635"
"4107","0","154","-12.33643235","5.502062631","TRUE","TRUE","181","-12.336432351509616","5.5020626309853204","-5.1082910305013","0.9692779747476267","0.030721749243678723","2.760086947466878E-7"
"4108","0","176","-0.710051092","0.363417019","TRUE","TRUE","182","-0.71005109210558","0.3634170186945329","-6.752601263584429","0.44981298485812804","0.3580311737675903","0.19215584137428152"
"4109","0","130","-7.793713383","1.571165106","TRUE","TRUE","182","-7.7937133826743485","1.5711651055953895","-21.28332292524054","0.6371546332220106","0.36166399214824824","0.0011813746297411488"
"4110","15","152","11.56134281","-6.192202794","TRUE","TRUE","182","11.561342812016555","-6.192202793754398","-16.894810128233846","0.2809596756210128","0.7186825573076133","3.5776707137392065E-4"
"4111","0","253","-6.988908714","-0.179912467","TRUE","TRUE","182","-6.98890871366238","-0.17991246680852757","-0.8821385984648078","0.40690956673319467","1.4670129564616218E-5","0.5930757631372408"
"4112","0","60","-4.437576332","-6.617903828","TRUE","TRUE","182","-4.437576332086999","-6.617903827716073","-3.9880536177705714","0.909776021549674","0.0030104060680687054","0.08721357238225738"
"4113","0","108","4.691735681","2.687223371","TRUE","TRUE","182","4.691735680577988","2.6872233710986158","-15.397481792308014","0.43080079877751","0.21352927267281022","0.35566992854967966"
"4114","0","32","4.661420231","-6.442326004","TRUE","FALSE","182","4.6614202306952635","-6.442326004154157","-18.919168479308354","0.6306780102975449","0.3531769858563507","0.01614500384610426"
"4115","0","356","2.386535236","2.613115262","TRUE","TRUE","182","2.3865352363642724","2.613115261593916","2.653557234862264","0.8773883216426764","0.12259623199714569","1.544636017802168E-5"
"4116","15","227","7.169322749","1.915011985","TRUE","TRUE","182","7.16932274851738","1.9150119848600697","-13.81394166543656","0.6490273503147032","0.3508830870382922","8.956264700457931E-5"
"4117","15","203","4.37854083","0.203962105","TRUE","TRUE","182","4.3785408304134075","0.20396210514316532","-21.395007235627318","0.7407816150401303","0.25921827844074724","1.0651912257017453E-7"
"4118","0","218","10.13111939","-5.301925506","TRUE","TRUE","183","10.131119390608358","-5.301925505878661","4.992711478940032","0.8850239299680553","0.11396528959824381","0.0010107804337008046"
"4119","0","93","7.313562864","4.083817174","TRUE","TRUE","183","7.313562864225366","4.083817174188792","14.050609778450532","0.3603692302883488","0.15902868601103387","0.48060208370061736"
"4120","0","177","0.29351469","2.324947654","TRUE","TRUE","183","0.2935146896896672","2.324947654431618","10.294167944155618","0.5128767587413957","0.4737205812638707","0.01340265999473375"
"4121","0","333","7.08286318","-7.048086725","TRUE","TRUE","183","7.082863180024534","-7.0480867250355965","7.442323703574175","0.5185910553880015","0.4813408678356283","6.807677637020915E-5"
"4122","105","43","-7.471575886","0.866905741","TRUE","TRUE","183","-7.471575886038636","0.8669057411226033","7.104808714599107","0.28106258807189766","0.7189373900273129","2.1900789369360384E-8"
"4123","0","229","7.651774933","3.733086071","TRUE","TRUE","183","7.651774933309785","3.733086070577106","7.246771143837144","0.33446288012005737","0.6626415394060198","0.002895580473922874"
"4124","0","216","2.614585971","-4.125472824","TRUE","TRUE","183","2.614585971027742","-4.125472824288173","1.034869218817013","0.2810022429275384","0.7188207491445172","1.770079279443563E-4"
"4125","0","128","4.906059608","-2.559617925","TRUE","TRUE","183","4.90605960771779","-2.559617924791638","15.32088135329277","0.3197031225732805","0.588110352066435","0.09218652536028436"
"4126","0","274","5.971743672","-15.47944365","TRUE","TRUE","183","5.971743672233785","-15.47944365478255","-8.904029024805862","0.5537203086511479","0.44448378303429514","0.0017959083145570273"
"4127","0","164","-3.289185098","-4.95310801","TRUE","TRUE","183","-3.2891850976610217","-4.953108010450839","1.7140290948328194","0.2821547508368424","0.4657877256324556","0.2520575235307021"
"4128","105","214","-12.23630394","-7.449876008","TRUE","TRUE","184","-12.236303944748581","-7.449876008325728","-19.67416811348904","0.9253627979380955","0.06190549461039245","0.012731707451511963"
"4129","0","212","1.555610394","7.66506823","TRUE","TRUE","184","1.5556103938644625","7.665068229674092","-12.255157848777227","0.2892133701640103","0.031495176642566","0.6792914531934239"
"4130","15","194","9.292397508","-6.047669465","TRUE","TRUE","184","9.292397507732014","-6.047669464610949","-1.1640221266631414","0.28495531857212963","0.7124167471848503","0.002627934243020054"
"4131","0","275","-16.207182","-0.991584561","TRUE","TRUE","184","-16.207182003761027","-0.9915845614378793","-8.175384354712367","0.7159948939089658","0.004497789545543173","0.279507316545491"
"4132","0","229","-9.584670724","9.434546969","TRUE","TRUE","184","-9.584670724150886","9.434546968558188","-13.727264390461858","0.36387259025770513","0.4120116888236716","0.22411572091862333"
"4133","105","236","-11.93901392","0.268614095","TRUE","TRUE","184","-11.939013917861354","0.2686140953974032","-7.418612727429241","0.2857060632142051","0.7115033082756758","0.0027906285101189873"
"4134","0","34","-5.983497104","-8.224457659","TRUE","TRUE","184","-5.983497103581807","-8.224457658613233","-9.672403595824537","0.296654992569324","0.4662961072194415","0.2370489002112346"
"4135","0","168","2.464169029","-9.694638088","TRUE","TRUE","184","2.464169029075972","-9.694638088032356","0.14814548402741679","0.6398146422989621","0.1444109118926784","0.21577444580835944"
"4136","0","110","-7.457451116","-2.942927947","TRUE","TRUE","184","-7.457451115986229","-2.942927947027874","-20.12434205513537","0.6476553197929146","0.2999016200738368","0.052443060133248634"
"4137","0","65","-6.154250578","4.773560526","TRUE","TRUE","184","-6.154250577891296","4.773560526082338","-7.692779932770133","0.3142293097636919","0.6839097320900276","0.001860958146280529"
"4138","0","354","-15.10097328","11.69693845","TRUE","TRUE","185","-15.100973282040759","11.69693844725914","-8.416339002202275","0.2887522652178854","0.7103977516114259","8.499831706886296E-4"
"4139","0","246","-3.692654668","8.79816325","TRUE","TRUE","185","-3.6926546683187165","8.798163250498678","-4.575639727720299","0.282435134914436","0.648367675630957","0.06919718945460705"
"4140","105","53","-4.653616678","19.09521839","TRUE","TRUE","185","-4.653616677682283","19.0952183909304","-1.4888996680197168","0.33049598301819305","0.6694682477944481","3.576918735904626E-5"
"4141","0","262","-4.500816659","0.102754471","TRUE","TRUE","185","-4.500816658662897","0.10275447059843668","0.3972706999973745","0.9731393442993548","0.010802595667510403","0.01605806003313487"
"4142","15","31","5.574306319","4.755030765","TRUE","TRUE","185","5.5743063188011694","4.75503076502982","-8.67705010341587","0.9638601421130492","0.019180043550600767","0.016959814336350167"
"4143","105","355","-6.317339012","13.57290307","TRUE","TRUE","185","-6.31733901211615","13.572903068982964","0.9048104157309509","0.46959271069280867","0.5267833132640592","0.0036239760431319317"
"4144","0","42","-13.37230322","-1.07304538","TRUE","TRUE","185","-13.37230321715823","-1.0730453803897637","0.8667700942201386","0.43003177795358905","0.3654235571291148","0.20454466491729614"
"4145","0","277","-1.938692957","-1.88442513","TRUE","TRUE","185","-1.9386929567776283","-1.884425130037033","5.237505037145691","0.31910062590106875","0.599069765147569","0.08182960895136235"
"4146","0","270","-3.753587828","20.18457936","TRUE","TRUE","185","-3.7535878283095214","20.184579363198537","1.1262513441105666","0.3021399588581514","0.6671662520593713","0.030693789082477163"
"4147","0","344","3.402986352","-4.125816002","TRUE","TRUE","185","3.4029863515673098","-4.125816001660133","-3.306471764951882","0.8514399883527342","0.0950573352501523","0.05350267639711342"
"4148","0","78","9.689818047","8.436611558","TRUE","TRUE","186","9.689818047140681","8.436611558036605","-21.674004051146277","0.2855833322612166","0.7142723543120519","1.4431342673147017E-4"
"4149","0","188","10.5341811","-2.283649076","TRUE","TRUE","186","10.534181103796755","-2.2836490756696257","-13.463168327801608","0.5154761988738036","0.14873400156563218","0.3357897995605644"
"4150","0","223","5.714744062","-8.635935409","TRUE","TRUE","186","5.7147440615066945","-8.635935408882034","-5.03181519392351","0.3764243976437676","0.24146395964577824","0.3821116427104542"
"4151","0","283","11.33291368","-2.215069538","TRUE","TRUE","186","11.332913678773998","-2.2150695382480476","-13.107398218058595","0.28523496470565207","0.6705767651705704","0.044188270123777615"
"4152","0","260","22.62815037","1.068009067","TRUE","TRUE","186","22.628150372632774","1.0680090669695952","-10.191644067606168","0.2938630488622066","0.6758519827217071","0.030284968416086248"
"4153","0","318","7.021440259","-3.886109822","TRUE","TRUE","186","7.021440259312882","-3.886109822419569","-13.906059669984916","0.8734199819246395","0.007125966219017598","0.11945405185634286"
"4154","15","191","10.63049664","-0.253709097","TRUE","TRUE","186","10.630496635628543","-0.2537090969454405","-12.641296925372535","0.6491611457785597","0.3508387217520125","1.3246942789817302E-7"
"4155","15","163","19.81722532","0.93898412","TRUE","TRUE","186","19.817225320202418","0.9389841202225674","-12.219066981823872","0.3236178628574544","0.6763797240650999","2.413077445495663E-6"
"4156","15","265","13.99430294","-0.4812816","TRUE","TRUE","186","13.994302943134457","-0.48128160020445265","-5.116758358547371","0.2810053069170239","0.0053489148427261725","0.7136457782402499"
"4157","0","335","9.671173227","2.184550614","TRUE","TRUE","186","9.671173227431764","2.1845506139836215","-10.684793495663682","0.28602563835825795","0.7136013714579376","3.7299018380438184E-4"
"4158","0","347","-13.99478177","-1.190420188","TRUE","TRUE","187","-13.9947817688089","-1.1904201881042598","17.00986838979384","0.29408876255062494","0.7059102643619996","9.73087375477827E-7"
"4159","105","163","7.613396728","5.480720445","TRUE","TRUE","187","7.613396727947761","5.480720445354377","18.698646828331448","0.29013434060101295","0.7062588621417973","0.0036067972571896204"
"4160","0","122","12.85526726","-9.466932967","TRUE","TRUE","187","12.855267261950404","-9.466932967499275","-0.9670779156044063","0.2817485216771409","0.7182514783228591","4.359643604821912E-19"
"4161","0","69","4.542969978","7.126831815","TRUE","TRUE","187","4.542969977616746","7.12683181450412","16.39023241185199","0.37459391041280643","0.625129309171887","2.7678041530651624E-4"
"4162","0","47","-12.78288471","7.427429639","TRUE","TRUE","187","-12.782884707070622","7.42742963941466","9.04732274224736","0.34604778633713196","0.1982450289145184","0.4557071847483496"
"4163","0","265","-16.82978718","-1.35573424","TRUE","TRUE","187","-16.829787181458684","-1.3557342395962744","9.776168526977623","0.28170926520444567","0.718002776826959","2.879579685954795E-4"
"4164","105","250","-5.963266257","14.99053806","TRUE","TRUE","187","-5.963266257096449","14.990538055176376","3.8731191119155772","0.7887593302866397","0.17561911915781026","0.03562155055555012"
"4165","0","336","-3.494525204","-1.314511361","TRUE","TRUE","187","-3.4945252036507486","-1.3145113606571952","17.621134546565077","0.2824687910999254","0.7175309715967391","2.3730333563350543E-7"
"4166","0","356","0.021560981","11.41777989","TRUE","TRUE","187","0.021560981488446984","11.417779892241427","9.220899469810991","0.8044867269969765","0.19547515540503532","3.811759798830093E-5"
"4167","15","11","2.788046924","-5.625929447","TRUE","TRUE","187","2.7880469242323294","-5.625929446739888","2.3143369185457914","0.28781971854056326","0.4983689969081021","0.21381128455133477"
"4168","0","18","5.24862187","3.151879029","TRUE","TRUE","188","5.248621869542006","3.1518790287426706","-25.48366737362455","0.6307080412067996","0.36929147646695687","4.823262434519177E-7"
"4169","0","15","4.43417764","-6.737289293","TRUE","FALSE","188","4.434177639992518","-6.7372892932017026","-20.54676933514271","0.8135780180593336","0.04187648556808435","0.14454549637258204"
"4170","0","188","6.259664806","1.438273239","TRUE","TRUE","188","6.2596648064453575","1.4382732391738529","-11.283392352102586","0.3292536804684476","0.6707241000065279","2.221952502444217E-5"
"4171","105","71","-7.851216349","-5.459631178","TRUE","TRUE","188","-7.851216348539616","-5.459631177713186","-1.6448200732956026","0.5484688464505455","0.036582901071805604","0.414948252477649"
"4172","0","63","-13.48717795","-25.31346005","TRUE","FALSE","188","-13.487177951664416","-25.313460054966708","-7.381840365698209","0.509746998368137","0.4882119543326693","0.0020410472991939078"
"4173","15","136","8.131895669","-22.72350539","TRUE","TRUE","188","8.131895669183994","-22.723505390078646","-5.389336900562158","0.8762612937039674","0.12290632405344391","8.323822425884241E-4"
"4174","15","80","9.759926776","-12.95078304","TRUE","TRUE","188","9.759926775500062","-12.950783044313845","-18.966832240405104","0.46967778145362526","0.22951820103278","0.30080401751359465"
"4175","15","49","8.492622139","-14.26865672","TRUE","TRUE","188","8.492622139412395","-14.268656717667017","-6.801125949246959","0.6130781654040965","0.17395818307305555","0.21296365152284807"
"4176","0","129","-4.867525617","2.743909119","TRUE","TRUE","188","-4.867525617493447","2.7439091189722467","-19.949740960288594","0.28613150416318334","0.6225178264139178","0.09135066942289877"
"4177","0","65","2.36639317","-3.579013854","TRUE","TRUE","188","2.3663931697428","-3.5790138540694607","-12.317633259990622","0.3557890571585504","0.13579723162964713","0.5084137112118026"
"4178","0","58","-0.407270429","-1.520690202","TRUE","TRUE","189","-0.4072704294304297","-1.5206902022845534","-7.989380476885384","0.33047591820990413","0.4076208985825548","0.26190318320754113"
"4179","0","260","-15.45784629","2.381596224","TRUE","FALSE","189","-15.457846294651409","2.3815962240782076","-0.6709303996415317","0.2813283408379274","0.5458084943158744","0.1728631648461981"
"4180","0","35","-1.312040497","4.201985512","TRUE","TRUE","189","-1.3120404966660073","4.20198551175439","9.070901220215388","0.6739305060069258","0.23956964928177996","0.08649984471129432"
"4181","15","200","10.09002854","-4.023546475","TRUE","TRUE","189","10.090028539314918","-4.023546475177785","-4.7718483907042195","0.8451391800710552","0.154511716454019","3.4910347492581007E-4"
"4182","0","236","-1.943694321","0.091014539","TRUE","TRUE","189","-1.943694321318223","0.09101453926182557","4.70539917607945","0.369454646245034","0.41228291219551244","0.2182624415594537"
"4183","0","197","-4.621847129","-0.845459675","TRUE","TRUE","189","-4.62184712852746","-0.8454596748066112","-8.538577288781335","0.2812735430811423","0.7153711398907201","0.0033553170281375765"
"4184","0","42","2.452817905","-1.520806033","TRUE","TRUE","189","2.4528179045253546","-1.5208060330682491","-5.958415532347461","0.37457061322827995","0.625428294857375","1.0919143450627634E-6"
"4185","105","179","-8.016472719","-0.854601671","TRUE","TRUE","189","-8.0164727185852","-0.8546016710578744","3.144339841199997","0.28934554199933654","0.710617267760909","3.719023975456969E-5"
"4186","0","150","-7.237559804","-6.915907857","TRUE","TRUE","189","-7.237559803828939","-6.915907857455516","-8.551367611704787","0.542307950071989","0.3044587246755162","0.15323332525249495"
"4187","0","305","-2.248784228","-14.39420518","TRUE","TRUE","189","-2.2487842283625787","-14.394205179148216","3.242987740410255","0.33975899631243217","0.08819701667855404","0.5720439870090138"
"4188","0","109","1.230558275","-12.00903353","TRUE","TRUE","190","1.2305582752608837","-12.00903353200116","5.656137481524918","0.2862626324639949","0.006139387354491993","0.7075979801815132"
"4189","0","206","-0.535218152","-14.13352405","TRUE","TRUE","190","-0.5352181517956769","-14.133524045685135","0.15164116328938704","0.3886098522562904","0.13619823688446234","0.47519191085924717"
"4190","105","250","-2.046121513","4.256377383","TRUE","FALSE","190","-2.0461215131899153","4.256377382645971","2.121317386793672","0.3417023162962217","0.6582976837036125","1.6572159666289473E-13"
"4191","105","350","-5.17434251","-8.419782893","TRUE","TRUE","190","-5.174342509897761","-8.419782892606008","25.108130291906022","0.9415680754440898","0.057564116066334416","8.678084895758651E-4"
"4192","0","33","-3.882005273","-2.791196779","TRUE","TRUE","190","-3.8820052726874548","-2.7911967787530125","8.776583507210212","0.3618701046357871","0.6358704197109846","0.002259475653228443"
"4193","0","56","-0.597453812","3.452268742","TRUE","FALSE","190","-0.5974538115402295","3.4522687421876297","16.91383531457222","0.30291840336911674","0.6961825414276456","8.990552032375782E-4"
"4194","0","321","2.845290149","9.3134076","TRUE","FALSE","190","2.8452901494306593","9.313407600408206","5.483162157559444","0.4365133248457955","0.5547241562322673","0.00876251892193713"
"4195","0","348","17.97197126","5.29795185","TRUE","TRUE","190","17.97197125981959","5.297951849927992","-0.9139431339044526","0.9996456069911374","2.4817971728444E-4","1.0621329157832824E-4"
"4196","0","27","7.9956618","1.290556604","TRUE","TRUE","190","7.995661799594025","1.2905566042817918","-7.908781169979622","0.2814585480236938","0.37004408337399625","0.34849736860230984"
"4197","0","155","11.15110299","0.132152435","TRUE","TRUE","190","11.151102992075968","0.13215243498772655","5.036520437953302","0.5110915780871461","0.48889145032620035","1.697158665360921E-5"
"4198","0","311","9.136457314","9.715671838","TRUE","TRUE","191","9.136457314447561","9.715671838397999","-10.673300007765185","0.2843166946600644","0.7010819429480988","0.014601362391836854"
"4199","0","132","1.297972557","1.522278986","TRUE","TRUE","191","1.297972556646085","1.5222789856339642","8.290927574504394","0.28096804707794426","0.4100821948096299","0.3089497581124258"
"4200","0","208","-3.550298014","-3.859835182","TRUE","TRUE","191","-3.550298014236373","-3.8598351820836676","-9.883645644380548","0.4918537104309726","0.20034121488356813","0.30780507468545926"
"4201","0","132","-13.50054483","-4.213519376","TRUE","TRUE","191","-13.500544828816572","-4.213519376212606","-8.635314577625149","0.31793047874249664","0.4507165444630956","0.23135297679440772"
"4202","0","209","-1.710118912","-7.63763106","TRUE","TRUE","191","-1.710118912273816","-7.637631060390294","-20.978822704099443","0.32455758050461897","0.37016571111448415","0.30527670838089704"
"4203","105","356","2.337007399","5.581358273","TRUE","TRUE","191","2.3370073987305244","5.58135827259934","2.6588023762491755","0.2834792965993582","0.7077909976062461","0.00872970579439564"
"4204","0","352","-9.100401898","7.649088729","TRUE","TRUE","191","-9.100401897852045","7.64908872863458","-12.839740319254386","0.6622063137733196","0.3377936833419979","2.8846826258547026E-9"
"4205","0","116","3.930464149","-9.02691291","TRUE","TRUE","191","3.9304641492309016","-9.026912910043698","-14.360151476147813","0.9324726639686917","0.06745348099448585","7.385503682269305E-5"
"4206","0","218","-6.316561405","3.752584557","TRUE","TRUE","191","-6.316561405311139","3.7525845569804828","-4.515882686586169","0.28104174030574536","0.3654219018221644","0.35353635787209037"
